,token,latitude,longitude,address,comment,explanation,time,categorie,cityname
4666,2FC25858,43.59829888749773,3.8463628292083754,"Rue du Pas du Loup, Montpellier",trottoir parking récurrent,,2021-06-16 06:05:00,2,Montpellier
4667,2A544D0B,43.59793759346361,3.846110701560975,"Rue du Pas du Loup, Montpellier",garé comme une grosse M,,2021-06-16 06:04:00,2,Montpellier
4668,95158F98,43.591376427203535,3.847640958362729,"Rue de Bugarel, Montpellier",sur PC et devant portail,,2021-06-15 16:56:00,2,Montpellier
4669,AB64651C,43.59023335599826,3.85236022309353,"Rue Jacques Fouroux, Montpellier",loi LOM non respectée : place devant PP,,2021-06-15 16:05:00,3,Montpellier
4670,405B8737,43.591593616057054,3.8491578198940695,"Rue de Bugarel, Montpellier",sortie de PC,,2021-06-15 16:02:00,2,Montpellier
4671,FC6BB7F4,43.591371764834406,3.847618106211357,"Rue de Bugarel, Montpellier",sur pC et devant portail,,2021-06-15 11:10:00,2,Montpellier
4672,7F9A0FF5,43.59153922178597,3.84879894198532,"Rue de Bugarel, Montpellier",sur pC et devant portail,,2021-06-15 11:10:00,2,Montpellier
4673,ADF555AD,43.60102916104525,3.8844042643904686,"Rue Frédéric Bazille, Montpellier",,,2021-06-15 10:38:00,2,Montpellier
4674,6271E478,43.60117265176393,3.88467650860548,"Avenue de Palavas, Montpellier",,,2021-06-15 10:38:00,2,Montpellier
4675,44DB9B84,43.630346599294285,3.856661505997181,"Rue des Tilleuls, Montpellier","trottoir bloqué, obligé de marcher sur la chauss",,2021-06-15 10:23:25,2,Montpellier
4676,EF66AE5B,43.6188,3.89273,"Boulevard des Sports, Montpellier",#gcum à 100m de l'école...tous les jours ,,2021-06-15 06:24:00,2,Montpellier
4677,7FA2EACE,43.601628129341385,3.8684910535812382,"Rue Raoux, Montpellier","trottoir impraticable, piéton déporté sur la ro",,2021-06-15 06:10:00,2,Montpellier
4678,BC0DAB0E,43.60180682322742,3.852810859680176,"Route de Lavérune, Montpellier","""en pane"" (sic). PM appelée",,2021-06-15 06:02:00,2,Montpellier
4679,84C01F29,43.59194756614296,3.8448195594487897,"Avenue du XV de France, Montpellier",saccage des plates-bandes,,2021-06-14 17:15:00,2,Montpellier
4680,7E26AD84,43.59254589636137,3.842877062222479,"Rue Jean Coll de Carrera, Montpellier","sur trottoir, un habitué",,2021-06-14 16:43:00,2,Montpellier
4681,EDDF7221,43.60180585206643,3.852739799449397,"Route de Lavérune, Montpellier",sur PC,,2021-06-14 16:23:00,2,Montpellier
4682,16F7FEB2,43.51732476335584,3.8801542317114817,"Voie Communale N°7 de Villeneuve-les-Maguelone au Port du Pilou, Villeneuve-lès-Maguelone",Pas d'arceaux,Pour laisser son vélo et prendre le petit train pour aller à la plage,2021-06-14 14:34:00,5,Villeneuve-lès-Maguelone
4683,A3F629F0,43.57589720079575,3.939165508709984,"Avenue Georges Frêche, Pérols",,,2021-06-14 10:13:00,2,Pérols
4684,B4BED874,43.54724355775342,3.970098389495604,"Chemin de Halage, Palavas-les-Flots",Signalisation travaux en plein sur piste cyclable ,Les ouvriers de travaux suivent les consignes ! Comment est-ce possible à cet endroit le port trafic vélo et piétons en direction de la plage ?,2021-06-14 07:54:00,2,Palavas-les-Flots
4685,57BBD67D,43.576371355699024,3.912971131503582,"Avenue de Boirargues, Lattes",Racines des pins,,2021-06-14 05:36:00,4,Lattes
4686,FA98E553,43.63111029279735,3.904034346342087,"Avenue de la Galine, Castelnau-le-Lez",,,2021-06-13 11:34:00,2,Castelnau-le-Lez
4687,F3615BD7,43.59982173743243,3.847880952497014,"Rue du Pas du Loup, Montpellier","tranquillou à l'ombre, sur le trottoir",,2021-06-13 07:58:00,2,Montpellier
4688,ADF8CEEC,43.59609230133909,3.868605344075107,"Avenue de Villeneuve-Angoulème, Montpellier",sur BC et trottoir,vide grenier : pétons et vélos peuvent crever,2021-06-13 07:47:00,2,Montpellier
4689,F17CD415,43.59785214091579,3.8459347525390624,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-06-12 10:18:00,2,Montpellier
4690,E8C9A4F4,43.6127488699452,3.872535833542923,"Boulevard Henri IV, Montpellier",voitures sur trottoir,,2021-06-12 09:07:00,2,Montpellier
4691,4F88E886,43.61398401002194,3.8685894594806673,"Rue du Dahlia, Montpellier",circulation des voitures sur la PC,flemme d'attendre,2021-06-12 08:42:00,2,Montpellier
4692,8583BBAB,43.59817457151574,3.846260891238269,"Rue du Pas du Loup, Montpellier","contresens, à moitié sur la BC",,2021-06-11 06:30:00,2,Montpellier
4693,4D249E9A,43.60225064215911,3.885736651718616,"Boulevard d'Orient, Montpellier",,,2021-06-10 17:22:00,2,Montpellier
4694,D27FC917,43.63042061513632,3.855584263801575,"Route de Ganges, Montpellier",gcum sous panneau interdiction ,,2021-06-10 16:42:00,2,Montpellier
4695,B482B414,43.62976514708272,3.856389261782169,"Route de Ganges, Montpellier",balises protégeant la PC arrachées ,,2021-06-10 16:33:00,4,Montpellier
4696,5A41EEBC,43.61333,3.87694,"Rue de l'Université, Montpellier",,,2021-06-10 07:15:00,2,Montpellier
4697,042D6299,43.59839600917995,3.846411112477517,"Rue du Pas du Loup, Montpellier","sur trottoir, piétons détournés sur la BC",,2021-06-10 06:08:00,2,Montpellier
4698,1D1668E4,43.65456044614314,3.965116292238236,"Rue de l'Aficion, Vendargues",GCUM croisement a haut niveau de trafic ,"Empêche totalement la circulation des piétons PMR vélo, les mettant de fait sur la route. A un croisement très fréquenté. ",2021-06-10 04:55:00,2,Vendargues
4699,B55AA3E0,43.59988389375391,3.847956045582244,"Rue du Pas du Loup, Montpellier","sur trottoir, piétons détournés sur la BC",,2021-06-09 16:36:00,2,Montpellier
4700,5B33D6D1,43.60888665574416,3.883477561175823,"CC Polygone, Montpellier",Aucun arceau devant le + gros CC du centre-ville ,,2021-06-09 14:46:00,5,Montpellier
4701,8F88CB6C,43.6555879945917,3.9679674804210663,"Rue du Salaison, Vendargues",GCUM sûr carrefour et passage piéton ,,2021-06-09 09:01:00,7,Vendargues
4702,F88F47FF,43.61376,3.88039,"Boulevard Bonne Nouvelle, Montpellier","Énormément de vélos, aucun arceau",,2021-06-08 19:05:00,5,Montpellier
4703,A2DB7E5F,43.634165030434616,3.842084789648653,"Rue Saint-Priest, Montpellier",,,2021-06-08 13:00:00,3,Montpellier
4704,831F4F97,43.603353134428446,3.8857986778020863,"Boulevard de Strasbourg, Montpellier",livreur stationné fréquemment sur la voie cyclab,,2021-06-08 07:06:00,2,Montpellier
4705,ED5A1D33,43.65524078415361,3.9685057461261946,"Rue du Teyron, Vendargues",Gare en plein sur passage piéton et Chemin piéto,,2021-06-08 07:01:00,7,Vendargues
4706,AC933C59,43.600962635621336,3.911608234047889,"Rue de la Cavalade, Montpellier",GCUM sur trottoir devant école d'art,,2021-06-07 16:12:00,2,Montpellier
4707,32E19086,43.60139941981614,3.911061733961105,"Rue de la Cavalade, Montpellier",pourquoi pas un trottoir même côté ?,,2021-06-07 16:09:00,3,Montpellier
4708,754613AA,43.60805689062412,3.878645865349669,"Rue des Étuves, Montpellier",scooter sur arceau vélo,,2021-06-07 06:24:00,2,Montpellier
4709,24D4712F,43.60163978330668,3.868362305795086,"Rue Raoux, Montpellier","fête du slip : trottoirs bloqués, PP impraticabl",,2021-06-07 06:18:00,2,Montpellier
4710,ADA99726,43.59928952130085,3.8471460377475983,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-06-06 15:24:00,2,Montpellier
4711,07ABEB69,43.59955368756043,3.8747566955934647,"Boulevard Berthelot, Montpellier",sur BC,,2021-06-06 11:37:00,2,Montpellier
4712,158BCB5D,43.59137179518843,3.8476339411555527,"Rue de Bugarel, Montpellier",au travers de la PC,,2021-06-06 11:26:00,2,Montpellier
4713,F6E4B529,43.59194296452558,3.8448026182003057,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-06-05 16:55:00,2,Montpellier
4714,46DBCDCE,43.60348502669468,3.8497178191023145,"Rue des Pétunias, Montpellier",sur trottoir,,2021-06-05 13:03:00,2,Montpellier
4715,078DE86D,43.60138925290492,3.851545774075543,"Route de Lavérune, Montpellier",sur trottoir et bc,,2021-06-05 13:01:00,2,Montpellier
4716,44EB96E0,43.596979473914224,3.896053768694401,"Allée des Astragales de Montpellier, Montpellier",La signalisation emmène vers le danger.,,2021-06-04 18:51:00,3,Montpellier
4717,79A16AC2,43.61663,3.91412,"Avenue Henri Becquerel, Montpellier",Arbre non taillé bloquant toute visibilité ,,2021-06-04 16:18:00,4,Montpellier
4718,D189B0C0,43.606142657970906,3.862421214580536,"Place du Lavoir, Montpellier",demande de barrière sur Montpellier au quotidien,,2021-06-04 15:48:00,2,Montpellier
4719,3E48F28C,43.59136787951662,3.847628819589302,"Rue de Bugarel, Montpellier",comme d'habitude... ,,2021-06-04 10:59:00,2,Montpellier
4720,AFA2319C,43.56153703306717,3.794457726180554,"M 27E7, Fabrègues",la piste devrait garder le régime de priorité de,,2021-06-04 08:50:00,3,Fabrègues
4721,70B4EEF9,43.6172679039876,3.892998062074184,"Avenue de Saint-Maur, Montpellier",Trottoir impraticable pour poussettes et pmr,,2021-06-04 08:24:00,3,Montpellier
4722,3B1C2EE0,43.61645378929276,3.8909220322966576,"Avenue de Saint-Maur, Montpellier",trottoir impraticcable pour poussette et pmr ,,2021-06-04 08:21:00,3,Montpellier
4723,98420E3A,43.55199236635298,3.773599527776241,"Avenue de Cournonterral, Fabrègues",sortie de piste trop etroite,,2021-06-04 07:41:00,3,Fabrègues
4724,E717CD9E,43.55135645507232,3.773392327129841,"Avenue de la Fontasse, Fabrègues",gcums,,2021-06-04 07:39:00,2,Fabrègues
4725,3F91DC80,43.54977260101914,3.7699664756655697,"Chemin d'Agnac, Fabrègues",Un simple panneau n'est pas un aménagement.,,2021-06-04 07:32:00,8,Fabrègues
4726,2F893779,43.59786186833856,3.845932042038119,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-06-03 18:56:00,2,Montpellier
4727,1D3FA965,43.62295450568767,3.832744248211384,"Rue du Professeur Blayac, Montpellier",végétation bloquant le passage et la visibilité,,2021-06-03 17:38:00,4,Montpellier
4728,ED35597D,43.60480180914422,3.8742148757940384,"Avenue Georges Clemenceau, Montpellier",descente de l'avenue voie la voie de bus vélo,altercation et insultes. Prétend être à la TAM. signalé,2021-06-03 15:56:00,7,Montpellier
4729,F0892EA6,43.598524209560416,3.8464915910077178,"Rue du Pas du Loup, Montpellier",sur BC,,2021-06-03 15:45:00,2,Montpellier
4730,3E9493F9,43.592009940050914,3.844740282939392,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-06-03 11:26:00,2,Montpellier
4731,683F1B25,43.59195844493914,3.844785711986756,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-06-03 11:25:00,2,Montpellier
4732,10B22569,43.60232156669452,3.853951881482179,"Route de Lavérune, Montpellier",combo contresens sur la BC,,2021-06-03 11:18:00,2,Montpellier
4733,1E50C0FE,43.599272525270166,3.875792026519776,"Avenue de Maurin, Montpellier",voie passant devant les entrées des immeubles sur,,2021-06-03 07:26:20,3,Montpellier
4734,75327388,43.5978910050713,3.845958663103711,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-06-02 18:27:00,2,Montpellier
4735,88AF532D,43.60259491520238,3.870757855474949,"Avenue Georges Clemenceau, Montpellier",,,2021-06-02 17:26:00,2,Montpellier
4736,5854DEBB,43.60189932623984,3.8695810362696648,"Avenue Georges Clemenceau, Montpellier",,,2021-06-02 17:25:00,2,Montpellier
4737,B1789A20,43.597901673361065,3.845966296721888,"Rue du Pas du Loup, Montpellier","sur trottoir et bc, fréquent",,2021-06-02 05:29:00,2,Montpellier
4738,683986C6,43.62074,3.87701,"Rue de Nazareth, Montpellier",véhicules garés de partout sur la piste cyclable,,2021-06-01 08:02:00,2,Montpellier
4739,FE544CF8,43.629537272582446,3.867324292659759,"Rue du Truel, Montpellier",,,2021-05-31 18:12:00,2,Montpellier
4740,7A0DBA32,43.60664,3.86522,"Rue du Faubourg Figuerolles, Montpellier",,,2021-05-31 11:42:00,2,Montpellier
4741,BA82CBB7,43.60718001697498,3.866455592215061,"Rue du Faubourg Figuerolles, Montpellier",,,2021-05-31 11:42:00,2,Montpellier
4742,790CBC3B,43.62522035580335,3.861130066215992,"Avenue Charles Flahault, Montpellier",GCUM insultant et mise en danger explicite,refuse d'aller sur le parking. et m'invective avec des insultes,2021-05-31 10:55:00,2,Montpellier
4743,C09C59E7,43.60702,3.86616,"Rue du Faubourg Figuerolles, Montpellier",Ne font aucun travaux sur la piste,,2021-05-31 07:03:00,2,Montpellier
4744,01A71247,43.63705555555556,3.922744444444444,"Rue de la Provence, Castelnau-le-Lez",Nids de poules ,A plusieurs endroits dans cette rue ,2021-05-31 06:30:00,4,Castelnau-le-Lez
4745,92868063,43.61206,3.89839,"Rue du Jeu de Boules, Montpellier",boîte aux lettres bloquant le trottoir,,2021-05-30 08:10:00,2,Montpellier
4746,6ACB4455,43.61586273608933,3.892466649413109,"Rue de la Pépinière, Montpellier",presqu'île piétonne sans issue,,2021-05-30 07:53:00,3,Montpellier
4747,694666BD,43.65356408213673,3.9350715279579167,"Avenue du Mistral, Le Crès",Ajouter des arceaux à l’entrée du lac ,Un parking bientôt payant pour les voitures mais pas de stationnement sécurisé pour inciter à venir à vélo   Et supprimer les pinces roues situés à l’intérieur qui n’assurent pas la sécurité nécessaire et risque d’abîmer les vélos ,2021-05-30 07:35:00,5,Le Crès
4748,D2FD0967,43.65606828741157,3.934390246868134,"Chemin de Navitau, Le Crès",Pas d’arceaux ,Un parking bientôt payant pour les voitures mais pas de stationnement sécurisé pour inciter à venir à vélo ,2021-05-30 07:32:00,5,Le Crès
4749,73B12E0D,43.643166745015655,3.935977159481051,"Avenue de la Méditerranée, Le Crès",Pas d’arceaux ,Ni pour les arènes ni les commerces en plein cœur du village ,2021-05-30 07:28:00,5,Le Crès
4750,C048AD0B,43.60950693438836,3.880692929480631,"Place de la Comédie, Montpellier",Festival de motos dans les arceaux des vélos ,,2021-05-29 16:34:00,2,Montpellier
4751,F160D7A5,43.60717564714073,3.866467326879501,"Rue du Faubourg Figuerolles, Montpellier",Qui veut un kebab ?,,2021-05-29 14:22:00,2,Montpellier
4752,B6ABB20A,43.60659979731692,3.8650410622358327,"Rue Bouschet de Bernard, Montpellier",Garé pour épicerie,,2021-05-29 14:21:00,2,Montpellier
4753,545C56DF,43.60657348093943,3.865069940675312,"Rue du Faubourg Figuerolles, Montpellier",Grand classique,,2021-05-27 12:07:00,2,Montpellier
4754,37259522,43.59240525045408,3.8426560112635815,"Rue du Palais d'Été, Montpellier",sur trottoir,,2021-05-27 11:20:00,2,Montpellier
4755,1322912A,43.5919739860562,3.844780332671203,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-05-27 11:09:00,2,Montpellier
4756,B66F1659,43.62333582328978,4.000376179618841,"Rue André Gide, Mauguio",Trottoirs et chaussée occupés. ,"Proximité école, dangereux à vélo; à pied ou en poussette ",2021-05-27 06:45:00,2,Mauguio
4757,2237B30A,43.59655261290247,3.898509331047535,"Rue des Acconiers, Montpellier",,,2021-05-26 16:19:00,2,Montpellier
4758,3E5E5ECA,43.591371764834406,3.847628830168,"Rue de Bugarel, Montpellier",devant portail et moitié sur PC,,2021-05-26 10:58:00,2,Montpellier
4759,8E4B2397,43.59198662838774,3.844759331063231,"Avenue du XV de France, Montpellier","saccage des plates-bandes, depuis la veille",,2021-05-26 10:57:00,2,Montpellier
4760,934D9D6A,43.60190636714572,3.869455307722092,"Avenue Georges Clemenceau, Montpellier",camions de livraison toujours garés sur cette por,,2021-05-25 17:16:00,2,Montpellier
4761,6A085635,43.59195844493914,3.844758869912873,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-05-25 11:18:00,2,Montpellier
4762,D752774F,43.63395164565698,3.9217582380512894,"Chemin du Pech Saint-Peyre, Castelnau-le-Lez",Nouvelle barrière inutile et dangereuse !,,2021-05-25 07:57:00,3,Castelnau-le-Lez
4763,91B4D03E,43.63246,3.83517,"Avenue de Fès, Montpellier",,,2021-05-25 07:06:00,2,Montpellier
4764,79EBB5CC,43.65359449575659,3.884720094501972,"Boulevard de la Liberté, Clapiers","rabattre végétation, qui empiète 1m",,2021-05-24 15:59:00,4,Clapiers
4765,319E4810,43.65389,3.88361,"Rue des Litanies, Clapiers",garer véhicule sur la chaussée ,,2021-05-24 15:26:00,2,Clapiers
4766,3CAAD6B9,43.603239996975695,3.937155269086362,"rue de la Mejeannelle, Montpellier",Énorme trou sur trajet cyclable,,2021-05-23 08:39:00,4,Montpellier
4767,CDDE70C2,43.60661023646482,3.865025304257869,"Rue du Faubourg Figuerolles, Montpellier",,,2021-05-22 17:38:00,2,Montpellier
4768,C4178C8F,43.59297759375941,3.829041793942452,"Rue du Chemin Salinier, Montpellier",traversée dangereuse (visibilité vitesse),,2021-05-22 11:03:00,8,Montpellier
4769,AE6C0B7E,43.59035647420393,3.8128999248147006,"M5, Lavérune",la piste devrait garder priorité sur la voie de s,,2021-05-22 10:52:00,3,Lavérune
4770,9259323E,43.58808688195921,3.809977322816849,"rond-point de septianie, Lavérune",la piste devrait garder la priorité,,2021-05-22 10:48:00,3,Lavérune
4771,7070E820,43.58596680248185,3.7899264693260193,"M5, Pignan",la piste devrait garder la priorité,,2021-05-22 10:35:00,3,Pignan
4772,08E1239F,43.59788517772588,3.845956516452134,"Rue du Pas du Loup, Montpellier",habituel,,2021-05-22 10:21:00,2,Montpellier
4773,1503CF44,43.59790657500706,3.846097374334932,"Rue du Pas du Loup, Montpellier",sur BC,,2021-05-22 10:21:00,2,Montpellier
4774,B272CBEE,43.60259444480244,3.8707675994373862,"Avenue Georges Clemenceau, Montpellier",arrêt au milieu de la voie,,2021-05-22 08:26:00,2,Montpellier
4775,A193A0DB,43.60235844013627,3.854023218154908,"Route de Lavérune, Montpellier",Sur BC et devant passage piétons,comme d'habituuuudeuuuu,2021-05-22 08:20:00,2,Montpellier
4776,06B6BC9D,43.59495003600512,3.8440936803817753,"Rue du Pas du Loup, Montpellier",trottoir bloqué,,2021-05-22 08:15:00,2,Montpellier
4777,15BFFF01,43.60662553102706,3.8650792837142944,"Rue du Faubourg Figuerolles, Montpellier","livreur: ""toi, je t'écrase sur le pass. piéton",,2021-05-22 08:09:00,2,Montpellier
4778,CCFE58B3,43.59838441528737,3.84640851058066,"Rue du Pas du Loup, Montpellier","trottoir devenu parking, récurrent",,2021-05-22 07:29:00,2,Montpellier
4779,C8E92849,43.59998394162384,3.848090863320977,"Rue du Pas du Loup, Montpellier","arrêt du BC, fréquent ici",,2021-05-22 07:28:00,2,Montpellier
4780,5D363272,43.61038745036981,3.865548754110933,"Rue Marioge, Montpellier",zone de rencontre... pour voitures !,,2021-05-22 06:51:00,2,Montpellier
4781,33AD68C1,43.60656920817548,3.865073919296265,"Rue du Faubourg Figuerolles, Montpellier",PC bloquée,,2021-05-22 06:48:00,2,Montpellier
4782,B3ABCAC5,43.60586,3.89828,"Parvis Oscar Niemeyer, Montpellier",voiture garée sur la piste cyclable,,2021-05-21 17:39:00,2,Montpellier
4783,C030894C,43.63194410786018,3.860374689102173,"Place Eugène Bataillon, Montpellier","Le CHU en double file, c'est le ponpon...",,2021-05-21 10:16:00,7,Montpellier
4784,5C9364D3,43.60671,3.86532,"Rue du Faubourg Figuerolles, Montpellier",,,2021-05-20 15:59:00,2,Montpellier
4785,0D2F6D92,43.60345486084062,3.887014724314213,"Boulevard de Strasbourg, Montpellier",,,2021-05-20 11:32:00,2,Montpellier
4786,89808385,43.5919885710267,3.844730055425317,"Avenue du XV de France, Montpellier",au milieu de la piste,,2021-05-20 07:26:00,2,Montpellier
4787,DAF582CF,43.583245074387904,3.761432021856309,"Rue du Jeu de Ballon, Pignan",absence double sens circulation vélo,,2021-05-19 16:16:00,8,Pignan
4788,6561D0A8,43.6317617,3.8604249,"Place Eugène Bataillon, Montpellier",Trottoir pas assez étroit pour les piétons,,2021-05-19 15:23:00,2,Montpellier
4789,677507B2,43.62754169571942,3.858700655400753,"Avenue Charles Flahault, Montpellier","Toujours les travaux, tjs pas de signalisation",,2021-05-19 07:15:00,2,Montpellier
4790,2147BF64,43.60344806289957,3.887091837823391,"Boulevard de Strasbourg, Montpellier",,,2021-05-19 07:03:00,2,Montpellier
4791,0E38E1F0,43.60823726476465,3.867081217467785,"Rue Guillaume Pellicier, Montpellier",Champion !,,2021-05-18 17:50:00,2,Montpellier
4792,665AEF02,43.61763074621988,4.010586255340566,"Boulevard de la République, Mauguio",Parking sur voie cyclable ,Des vraies places sont disponibles à moins de 20 mètres ! ,2021-05-18 06:42:00,2,Mauguio
4793,1BE5F954,43.62752082468829,3.858531676232815,"Avenue Charles Flahault, Montpellier","Travaux : aucune signalisation, aucune solution .",,2021-05-18 06:37:00,2,Montpellier
4794,506C6A90,43.61235197878867,3.9007006958127017,"Rue de Jausserand, Montpellier","#gcum , bloque fauteuils et poussettes su",,2021-05-17 14:24:00,2,Montpellier
4795,C9BF620E,43.61033,3.86071,"Avenue de Lodève, Montpellier",vehicule stationner sur la piste cyclable ,,2021-05-17 10:36:00,2,Montpellier
4796,FC51349B,43.61326276120886,3.91081228852272,"louis lepine, Montpellier",la piste finit sur un trottoir. Pas d'indicatio.,,2021-05-17 10:33:00,3,Montpellier
4797,ADC58BE1,43.62130214811573,3.848511278629304,"Avenue du Professeur Louis Ravas, Montpellier",Chute suite à ouverture de portière. Dent cassé,,2021-05-16 09:12:00,9,Montpellier
4798,B88EE9C1,43.62555818732197,3.906208947300911,"rue etienne dantoine, Castelnau-le-Lez",trottoir 7cm trop haut pour raccord piste cyclab,,2021-05-15 21:24:39,3,Castelnau-le-Lez
4799,0A1153AA,43.6127066321118,3.900636658072471,"Rue de Jausserand, Montpellier","#gcum sur le trottoir, à l'année ",,2021-05-15 21:15:42,2,Montpellier
4800,FF795309,43.6103861759028,3.8999640941619873,"Rue de la Vieille Poste, Montpellier",Absence de trottoir / platane bloquant le passage,,2021-05-15 21:09:17,3,Montpellier
4801,DF8AE23D,43.592403696347766,3.842675401219822,"Rue du Palais d'Été, Montpellier",trottoir parking récurrent,,2021-05-15 12:08:00,2,Montpellier
4802,97B2BABE,43.602370870869706,3.854077166552617,"Route de Lavérune, Montpellier",combo contresens + BC + passage piéton,insultes à la clef,2021-05-15 09:04:00,2,Montpellier
4803,1C41F501,43.60231648634005,3.853955404360968,"Route de Lavérune, Montpellier",contresens sur la BC,,2021-05-15 09:04:00,2,Montpellier
4804,69715F24,43.60658474551911,3.864896846512829,"Rue du Faubourg Figuerolles, Montpellier","sur PP, blocage trottoir et circulation !!!",,2021-05-15 08:58:00,2,Montpellier
4805,865ED45A,43.610427007372415,3.8655531754518666,"Rue Marioge, Montpellier",trottoirs réquisitionnés par motorisés,,2021-05-15 08:11:00,2,Montpellier
4806,3BC64ECB,43.61059829538674,3.8655881116177055,"Rue Marioge, Montpellier",moto et voiture sur trottoir,,2021-05-15 08:11:00,2,Montpellier
4807,2B66528A,43.60363,3.93692,"M66, Montpellier",Piste Odysseum pays de l'or,Passage bien peu engageant sur ce nouvel itinéraire vélo,2021-05-14 15:32:00,4,Montpellier
4808,137B002A,43.60347,3.93687,"M66, Montpellier",voie verte pays de l'or,voie pas très verte...,2021-05-14 15:32:00,4,Montpellier
4809,EE9DC06B,43.60341,3.93695,"M66, Montpellier",voie verte pays de l'or,,2021-05-14 15:31:00,3,Montpellier
4810,386323E4,43.62557226359405,3.864555917680264,"Rue de la Jalade, Montpellier",transporteur sur bussyclable-ambulantaxiclable,,2021-05-14 15:09:00,7,Montpellier
4811,17A977FB,43.5901828458923,3.852210091849294,"Rue Jacques Fouroux, Montpellier",priorité refusée puis insultes et intimidation,,2021-05-14 13:56:00,9,Montpellier
4812,C7043847,43.59239825704943,3.842670000159024,"Rue du Palais d'Été, Montpellier","sur trottoir, récurrent",tous les soirs et WE depuis un an ou deux,2021-05-14 08:51:00,2,Montpellier
4813,919AE191,43.59073534642761,3.8496148803137817,"Avenue du Mondial de Rugby 2007, Montpellier",contresens et sur passage piéton,,2021-05-14 08:12:00,2,Montpellier
4814,EE9B2137,43.59137334302236,3.847624035348538,"Rue de Bugarel, Montpellier",sur BC et devant portail,,2021-05-14 08:11:00,2,Montpellier
4815,8CF527C4,43.59137760798759,3.84763220557943,"Rue de Bugarel, Montpellier",comme d'habitude... ,,2021-05-14 08:11:00,2,Montpellier
4816,79FE9854,43.61824,3.89732,"avenue de la pompignane, Montpellier",Platane garé sur trottoir #gcum,,2021-05-14 07:03:03,4,Montpellier
4817,CFE3686F,43.60333346892084,3.937029205262661,"M66, Montpellier",chemin avec gros trou fléché  comme voie cyclabl,,2021-05-13 13:39:00,3,Montpellier
4818,25C45B8B,43.66000694738469,3.975677271041245,"Avenue Mendès France, Vendargues",Crèche municipale,,2021-05-12 16:32:00,5,Vendargues
4819,CCEBAB11,43.65574996608687,3.96877090440116,"Rue du Général Berthezène, Vendargues",Mairie du village,,2021-05-12 16:26:00,5,Vendargues
4820,70C0CA84,43.6558723427227,3.9688157022560415,"Rue du Général Berthezène, Vendargues",Police municipale du village et proximité commerc,,2021-05-12 16:25:00,5,Vendargues
4821,35943B0F,43.6575057268671,3.96854659819026,"Avenue de la Gare, Vendargues",Endroit de spectacle,,2021-05-12 16:23:00,5,Vendargues
4822,BA30194F,43.65750838738851,3.968546475468042,"Avenue de la Gare, Vendargues","Commerce parc d’enfants, et arrêt de bus",,2021-05-12 16:22:00,5,Vendargues
4823,66A4E36D,43.65805575411536,3.968323427685176,"Rue des Balances, Vendargues",Commerce et poste,,2021-05-12 16:20:00,5,Vendargues
4824,58C65ED2,43.65939052311112,3.9663166616170473,"Avenue de la Gare, Vendargues",Salle des fêtes ,,2021-05-12 16:19:00,5,Vendargues
4825,D947BF89,43.66092315671335,3.96587918505942,"D 610, Vendargues",,,2021-05-12 16:17:00,5,Vendargues
4826,95A038B7,43.66046919577544,3.971268460773433,"Rue de la Monnaie, Vendargues",Cabinets médicaux multiples… ,Il est même impossible de s’accrocher au mobilier urbain,2021-05-12 16:15:00,5,Vendargues
4827,942B28D3,43.661354893219965,3.974971874548285,"Rue de la Monnaie, Vendargues",Proximité directe des jeux d’enfants,,2021-05-12 16:12:00,5,Vendargues
4828,6E7AAC74,43.6023172632504,3.853936313888565,"Route de Lavérune, Montpellier",contresens sur la BC,,2021-05-12 13:38:00,2,Montpellier
4829,3FC88B60,43.60646282571125,3.874797491686768,"Rue Castilhon, Montpellier",trottoir parking récurrent,,2021-05-12 13:13:00,2,Montpellier
4830,C09A925D,43.605562379644944,3.867440704369272,"Boulevard Renouvier, Montpellier",devant la BC,,2021-05-12 13:06:00,2,Montpellier
4831,38CB1621,43.60269640010997,3.855455520912826,"Rue des Chasseurs, Montpellier",à l'entrée de la BC,,2021-05-12 12:54:00,2,Montpellier
4832,9B03B6BB,43.60236196048836,3.854011984094266,"Route de Lavérune, Montpellier",Sur BC et devant passage piétons,,2021-05-12 12:52:00,2,Montpellier
4833,B1A92C8D,43.6062710846171,3.8673212751746178,"Place Bouschet de Bernard, Montpellier",Le classique indémodable !,,2021-05-10 16:31:00,2,Montpellier
4834,54FE312B,43.607278580929794,3.866696655750275,"Rue du Faubourg Figuerolles, Montpellier",Le nouveau classique du quartier !,,2021-05-10 16:22:00,2,Montpellier
4835,B74DD5EB,43.60746211338085,3.8700822740793233,"Cours Gambetta, Montpellier",,,2021-05-09 19:13:24,2,Montpellier
4836,38C6FCF2,43.60234756322016,3.854043599105156,"Route de Lavérune, Montpellier",Sur BC et devant passage piétons,,2021-05-07 13:14:00,2,Montpellier
