token,latitude,longitude,address,comment,explanation,time,categorie,cityname
23962372,43.611359722736765,3.9008073549270827,"Rue Claude Chappe, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:29:00,3,Montpellier
90DACEB3,43.612605555555554,3.902675,"Rue de la Vieille Poste, Montpellier",Plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:28:00,3,Montpellier
FD91A7D7,43.61273829106996,3.9031186938285964,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:26:00,3,Montpellier
949A6A40,43.612733000417876,3.9032095670700078,"Rue Camille Flammarion, Montpellier",Redresser le cheminement ,Rayons trop serrés. Supprimer les potelets inutiles et inverser les traversées piétons et vélos ,2021-03-02 07:25:00,3,Montpellier
A6ADCA76,43.61305290401691,3.9041624154281434,"Rue de la Vieille Poste, Montpellier",Supprimer le cédez le passage ,Les vélos doivent avoir la priorité sur les accès riverains comme les véhicules sur la chaussée parallèle. cf code de la route ,2021-03-02 07:24:00,6,Montpellier
11F49C74,43.61332951577441,3.9048081636428837,"Rue de la Vieille Poste, Montpellier",Enrobé déformé et manque de continuité ,Ajouter une bande d’enrobé dans l’espace en terre pour la continuité piste -traversée rue de la vieille poste ,2021-03-02 07:23:00,4,Montpellier
51A41989,43.613571591481936,3.9050924777984624,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:22:00,3,Montpellier
73CE0AC9,43.613961920577935,3.9059910178184514,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:22:00,3,Montpellier
FF5B9630,43.614180555555556,3.9064916666666667,"Rue de la Vieille Poste, Montpellier",Bites à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:21:00,3,Montpellier
4D310CB2,43.614980485219675,3.908147100334176,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:20:00,3,Montpellier
CE9D62FA,43.6160610673983,3.9100483365154264,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:19:00,3,Montpellier
C9FE73B0,43.6172252652346,3.9116608348274218,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:18:00,3,Montpellier
35FB7822,43.61788449022814,3.912347853183747,"Eurêka, Montpellier",Mur de soutènement à couper ,Raccourcir le mur pour redresser les trajectoires des vélos et s’écarter de l’abri bus ,2021-03-02 07:18:00,3,Montpellier
371B5811,43.61826508237791,3.9126268029212956,"Rue de la Vieille Poste, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:17:00,3,Montpellier
C2C77A90,43.61830555555556,3.9126166666666666,"Rue de la Vieille Poste, Montpellier",Refaire les enrobés ,Plusieurs rapiéçages et défauts de planéité. Très inconfortable pour les vélos ,2021-03-02 07:17:00,4,Montpellier
670441D4,43.61851111111111,3.912536111111111,"Rond-Point Benjamin Franklin, Montpellier",plots à supprimer ,"Dangereuses et inutiles. Si problème de stationnement de voitures, la solution c’est la verbalisation.",2021-03-02 07:17:00,3,Montpellier
69135F5B,43.61858547696291,3.912516832351685,"Rond-Point Benjamin Franklin, Montpellier",Supprimer le cédez le passage ,La piste doit être prioritaire sur les accès riverains comme la circulation sur l’anneau. Cf code de la route. ,2021-03-02 07:16:00,6,Montpellier
2D78EA8F,43.62791491366055,3.9099394184875496,"Avenue Louis Blériot, Castelnau-le-Lez",Chemin à revêtir en enrobé ,Pour permettre l’usage par tous types de vélos. ,2021-03-02 07:10:00,3,Castelnau-le-Lez
D67D7AC1,43.638930555555554,3.9297638888888886,", Castelnau-le-Lez",Enrobé déformé par les racines ,À reprendre à plusieurs endroits sur cette section de piste entre le tramway et la route de NIMES ,2021-03-02 07:05:00,4,Castelnau-le-Lez
7E5117C9,43.60638,3.86728,"Place Roger Salengro, Montpellier",Très fréquent devant ce collège ,,2021-03-02 06:28:00,7,Montpellier
07E8032E,43.596236471566556,3.8947374746203427,"Avenue du Pont Trinquat, Montpellier",piste cyclable avec arbres sur une des voies... ,,2021-03-01 17:12:00,3,Montpellier
B6EF98C3,43.6131,3.87126,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-03-01 16:33:00,2,Montpellier
F4376A1A,43.60335483391646,3.885105326771736,"Boulevard de Strasbourg, Montpellier",ambulance privée sur piste cyclable,Ambulance qui a remonté tout le BD de Strasbourg sur piste cyclable puis voie bus vélo ,2021-03-01 07:35:00,7,Montpellier
03D542A8,43.59193149080469,3.8920683413743973,"Rue de Saint-Hilaire, Montpellier",véhicules sur trottoir et piste cyclable ,,2021-03-01 07:03:00,2,Montpellier
0917B536,43.63065406778518,3.909601606428623,"Cycle Path Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-27 16:53:00,2,Castelnau-le-Lez
8FBFE23B,43.633195536754755,3.9146267250180244,"Rue des Perrières, Castelnau-le-Lez",,,2021-02-27 16:25:00,2,Castelnau-le-Lez
4F89ABD2,43.64058030508617,3.841340728104114,"Rue René Etiemble, Montpellier",Matériel garé sur la piste cyclable,,2021-02-27 16:23:00,2,Montpellier
9160B13B,43.630617424030234,3.90958484262228,"Cycle Path Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-27 13:58:00,2,Castelnau-le-Lez
2ED8A9C0,43.6315201643364,3.9055776223540306,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-27 13:55:00,2,Castelnau-le-Lez
14174E57,43.59137179518843,3.847630214877427,"Rue de Bugarel, Montpellier",non comment...,,2021-02-27 09:34:00,2,Montpellier
AECF4500,43.598269775340746,3.846293657965681,"Rue du Pas du Loup, Montpellier","GCUM par excellence, sur BC",,2021-02-26 17:00:00,2,Montpellier
A0152C9A,43.60230716341514,3.853944902729683,"Route de Lavérune, Montpellier",à contresens et en partie sur la BC. ,habitué depuis des mois...,2021-02-26 16:57:00,2,Montpellier
9B0FD804,43.60409949637531,3.873272645661681,"Avenue Georges Clemenceau, Montpellier","à moitié sur la piste, et insultes après remarq",,2021-02-26 16:48:00,2,Montpellier
C6BDDBD6,43.62977752362827,3.8993485271930695,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-26 12:26:00,2,Castelnau-le-Lez
00CA87BE,43.63098798600619,3.9029339700937267,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-26 12:22:00,2,Castelnau-le-Lez
35BAD8DC,43.6023669862621,3.854056471172887,"Route de Lavérune, Montpellier",Sur BC et devant passage piétons,,2021-02-26 07:05:00,2,Montpellier
BA3270CF,43.59792635158389,3.845977498664462,"Rue du Pas du Loup, Montpellier",sur trottoir + 2 voitures sur bc plus loin ,"""on est en stationnement rapide""",2021-02-25 17:05:00,2,Montpellier
A0CD3CB5,43.6278,3.89682,"Rond-Point Charles de Gaulle, Castelnau-le-Lez",Flaque d'eau,Problème récurrent après chaque pluie.,2021-02-25 12:33:00,3,Castelnau-le-Lez
442D6171,43.60236310177275,3.8540350214238304,"Route de Lavérune, Montpellier",emplettes au tabac ,,2021-02-25 07:10:00,2,Montpellier
0EAA77C1,43.60231027099764,3.8539395363321165,"Route de Lavérune, Montpellier",,retour d'une vieille connaissance,2021-02-25 07:10:00,2,Montpellier
AF22EA28,43.60183872580388,3.852868613609775,"Route de Lavérune, Montpellier",merci Nicollin !,,2021-02-25 07:09:00,2,Montpellier
61E4C808,43.59981943089341,3.84783789637039,"Rue du Pas du Loup, Montpellier",sur trottoir et BC,,2021-02-24 16:50:00,2,Montpellier
F7C0CBD7,43.60004938478908,3.8481996041390873,"Rue du Pas du Loup, Montpellier",sur BC,,2021-02-24 16:50:00,2,Montpellier
210C4636,43.59748566936065,3.864274621009827,"Avenue de Toulouse, Montpellier",Scooter empruntant la piste cyclable ,,2021-02-24 16:45:00,7,Montpellier
C044C61A,43.63066377473639,3.9095130935311313,"Cycle Path Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-24 12:33:00,2,Castelnau-le-Lez
D60CE986,43.62981926411609,3.899259679019451,"Avenue de la Galine, Castelnau-le-Lez", chantier non signalé ,,2021-02-24 12:16:00,2,Castelnau-le-Lez
0A6077FA,43.59846906901619,3.8464310789131417,"Rue du Pas du Loup, Montpellier",à cheval sur BC et passage piéton,,2021-02-24 07:02:00,2,Montpellier
3D07CCBA,43.59994490885879,3.848032603063039,"Rue du Pas du Loup, Montpellier",sur PC pour emplettes,,2021-02-23 16:57:00,2,Montpellier
7D17F617,43.60408245330723,3.8732814022676814,"Avenue Georges Clemenceau, Montpellier",sur la PC. s'est sauvé après la photo.,,2021-02-23 16:47:00,7,Montpellier
EBCF8EAE,43.60170655077247,3.8847164064645767,"Avenue de Palavas, Montpellier",,,2021-02-23 15:51:00,7,Montpellier
EA0ED0FE,43.60111219632519,3.8852850347757344,"Rue Charles Bordes, Montpellier",,,2021-02-23 13:27:00,2,Montpellier
CF228573,43.60276088417553,3.855009203295481,"Route de Lavérune, Montpellier",combo contresens + BC,,2021-02-23 07:20:00,2,Montpellier
2D0712F3,43.59997811448111,3.848074770066888,"Rue du Pas du Loup, Montpellier",sur BC,,2021-02-22 16:56:00,2,Montpellier
6AEC08B9,43.60653135105673,3.8765155733563015,"Rue des Étuves, Montpellier",prise se la voie de tram en sens interdit,même véhicule que l'observation précédente Fb de la Saunerie : bcp de véhicule prenne ce chemin pour éviter les feux et /ou les bouchons,2021-02-22 07:14:00,7,Montpellier
1A95587D,43.60562919141907,3.8752502202987675,"Rue du Faubourg de la Saunerie, Montpellier",passage en force en sens interdit,,2021-02-22 07:13:00,7,Montpellier
F2EC8425,43.602315709429696,3.85396420955658,"Route de Lavérune, Montpellier","sur BC, habituel",,2021-02-22 07:03:00,2,Montpellier
1822B9D8,43.5999907399563,3.8480734289623806,"Rue du Pas du Loup, Montpellier",véhicule de la métropole,,2021-02-22 07:00:00,2,Montpellier
A33C9BAC,43.595874740224005,3.8445255998522048,"Rue du Pas du Loup, Montpellier",ça se passe de commentaire,,2021-02-22 06:57:00,2,Montpellier
FD5CD58A,43.630914456208366,3.908962570130825,"Avenue Marcel Dassault, Castelnau-le-Lez",où finissent jeunes enfants à velo et pietons ?,,2021-02-21 16:23:00,2,Castelnau-le-Lez
40A3F0F3,43.630621792161136,3.9097558334469795,"Impasse des Violettes, Castelnau-le-Lez",,,2021-02-21 16:22:00,2,Castelnau-le-Lez
FD12085E,43.630573014681374,3.9096294343471527,"Impasse des Violettes, Castelnau-le-Lez",,,2021-02-21 16:20:00,2,Castelnau-le-Lez
D7B67942,43.64703813963579,3.930755853652954,"Rue Olympie, Le Crès",Virer les pinces roues ,Les remplacer par des arceaux ,2021-02-21 16:20:00,5,Le Crès
7A19DF33,43.62765236060059,3.89906857162714,"Rue des Anémones, Castelnau-le-Lez",17 voitures sur la chaussée dvt ecole ,,2021-02-21 16:07:00,2,Castelnau-le-Lez
962ED6E7,43.59245964394244,3.8428223133087163,"Rue Jean Coll de Carrera, Montpellier",privatisation des trottoirs - constant ici,,2021-02-21 10:54:00,7,Montpellier
7F1BB3D5,43.6200658234117,3.8517085555940875,"Avenue Henri Marès, Montpellier",bussyclable utilisé par motorisés à vive allure,,2021-02-20 16:24:00,7,Montpellier
226ADA6C,43.621056159449665,3.858266640454531,"Voie Domitienne, Montpellier",bussyclable utilisé par motorisés à vive allure,,2021-02-20 16:21:00,7,Montpellier
E90A0D9D,43.61622537886675,3.866616860032081,"Rue de la Portalière des Masques, Montpellier",,,2021-02-20 15:12:00,2,Montpellier
330A3E9E,43.6247029262621,3.87151088565588,"Route de Mende, Montpellier",,,2021-02-20 14:47:00,5,Montpellier
89EAB898,43.61158634771444,3.8636868819594388,"Boulevard des Arceaux, Montpellier",arceaux impossible utiliser correctement ,,2021-02-20 08:57:00,2,Montpellier
FF884A8E,43.601396035904095,3.8513872982002795,"Route de Lavérune, Montpellier",emplettes à la boucherie,,2021-02-19 17:02:00,2,Montpellier
06063975,43.60517471524012,3.8746279478073125,"Avenue Georges Clemenceau, Montpellier",2 roues motorisés à contresens sur la BC,,2021-02-19 12:44:00,7,Montpellier
C1028447,43.62771812844881,3.869309462606907,"665 Route de Mende, Montpellier",depuis Oct. 2020,,2021-02-19 11:58:00,2,Montpellier
EFCFE43F,43.621668398739445,3.8688226416707034,"Rue du Colonel Marchand, Montpellier",,,2021-02-19 08:45:00,2,Montpellier
DE4ED5AA,43.60008201660013,3.8482242822647095,"Rue du Pas du Loup, Montpellier","combo contresens, trottoir + BC",,2021-02-18 16:59:00,2,Montpellier
8385669D,43.61791,3.86675,"Avenue Charles Flahault, Montpellier",Ambulance (sans gyrophare) sur piste cyclable,"cette ambulance ""Etoile-Nazon"" circule régulièrement sur les pistes cyclables, sans être en intervention (pas de gyrophare), et aujourd'hui totalement à vide. Confond les voies bus-vélos et les pistes.",2021-02-18 16:54:00,7,Montpellier
6150AC53,43.62232104259745,3.854998536407948,"Avenue du Père Soulas, Montpellier",Taxi sur la PC (Carrefour City) ,,2021-02-18 16:42:00,7,Montpellier
47C4E0F8,43.59440830679904,3.8791618868708615,"Avenue des Prés d'Arènes, Montpellier",pietons et cyclos sur la 2 voies ! ,,2021-02-18 12:00:00,2,Montpellier
5A139B06,43.602304116292416,3.8537099945329083,"Route de Lavérune, Montpellier","sur trottoir, piétons déportés sur bc",,2021-02-17 16:54:00,2,Montpellier
DF4249F7,43.628130935328684,3.8693305850028996,"Route de Mende, Montpellier",,,2021-02-17 16:47:00,2,Montpellier
E140E39A,43.675315649069645,3.851166665554046,"chemin des sarments, Montferrier-sur-Lez",potelets inutiles à céder à l'occasion ...or,,2021-02-17 16:27:00,3,Montferrier-sur-Lez
348DD8E0,43.61646388888889,3.868561111111111,"Rue du Faubourg Saint-Jaumes, Montpellier",Véhicule garé du piste cyclable,,2021-02-17 13:29:00,2,Montpellier
7FCDC117,43.61698055555556,3.868025,"Rue du Faubourg Saint-Jaumes, Montpellier",Poubelle toujours à la même place ,,2021-02-17 13:29:00,2,Montpellier
21E3562F,43.610574311214236,3.849719949066639,"Avenue de Lodève, Montpellier",dénivelé important,,2021-02-17 12:48:00,4,Montpellier
DFC9E7FF,43.62917,3.85708,"Route de Ganges, Montpellier",passage piéton à nouveau obstrué !,,2021-02-17 10:24:00,7,Montpellier
3A2887EE,43.602397346903786,3.854159340952022,"Route de Lavérune, Montpellier",sur bc et passage clouté,,2021-02-17 06:55:00,2,Montpellier
853FB5AE,43.60181459251478,3.852784030307693,"Route de Lavérune, Montpellier",sur la bc,,2021-02-17 06:54:00,2,Montpellier
EF5E053E,43.59888202797633,3.846753218777206,"Rue du Pas du Loup, Montpellier","contresens, bc et trottoir",,2021-02-16 17:03:00,2,Montpellier
BC177696,43.601487504661044,3.8576087880033776,"Rue des Chasseurs, Montpellier",sur BC et trottoir - police ne s'est pas arrêté,,2021-02-16 16:58:00,2,Montpellier
5E65AEE5,43.63154346068095,3.9055119082331657,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-16 12:04:00,2,Castelnau-le-Lez
7061F84B,43.631244004897354,3.904256299138069,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-16 12:03:00,2,Castelnau-le-Lez
5DD7BA18,43.6097440838599,3.863243311643601,"Avenue de Lodève, Montpellier",,,2021-02-16 09:21:00,2,Montpellier
CAC2EA99,43.61313944712561,3.8711752742528915,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-02-16 08:53:00,2,Montpellier
0B470222,43.615827054252115,3.8690509647130966,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-02-16 08:52:00,2,Montpellier
D329B2F9,43.60977612793533,3.862957321107387,"Avenue de Lodève, Montpellier","""je travaille"" ",,2021-02-16 08:48:00,2,Montpellier
9FD56BFB,43.59995770430228,3.8480182540969836,"Rue du Pas du Loup, Montpellier",et warnings d'immunité,,2021-02-16 06:55:00,2,Montpellier
0AA173FC,43.60233127208558,3.8539559344617706,"Route de Lavérune, Montpellier","sur BC, contresens, et gênant la sortie",,2021-02-15 16:52:00,2,Montpellier
C1A4D621,43.63061815205208,3.9095674082636833,"Cycle Path Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-13 16:37:00,2,Castelnau-le-Lez
2A3E37AB,43.62987799196268,3.8992372155189514,"Avenue de la Galine, Castelnau-le-Lez",travaux toujours pas signalés/déviés ,,2021-02-13 16:12:00,2,Castelnau-le-Lez
3CCC6933,43.631436443023624,3.905918262898922,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-13 16:05:00,2,Castelnau-le-Lez
93ADBEF1,43.592046300746006,3.8446780950095865,"Avenue du XV de France, Montpellier",saccage habituel de la végétation,,2021-02-13 15:57:00,2,Montpellier
C7CB1A82,43.59136710240561,3.8476320490766596,"Rue de Bugarel, Montpellier",devant portail et moitié sur PC,,2021-02-13 15:22:00,2,Montpellier
1DCE90B0,43.59796096352305,3.845971902218795,"Rue du Pas du Loup, Montpellier",sur PC et trottoir.,a reculé pour le laisser passer mais s'est remis sur le trottoir ensuite...,2021-02-13 14:15:00,2,Montpellier
6C8B884D,43.60174466889249,3.8524299769930264,"Route de Lavérune, Montpellier",habituel...,,2021-02-13 14:12:00,2,Montpellier
0B6A1E70,43.602335162830414,3.8539509570350603,"Route de Lavérune, Montpellier",à contresens sur la BC. Un habitué.,le propriétaire habite dans l'immeuble en face,2021-02-13 14:12:00,2,Montpellier
5A76A244,43.62140942652814,3.8479903903102657,"Avenue du Professeur Louis Ravas, Montpellier","sur BC, devant les feux",,2021-02-13 13:55:00,2,Montpellier
A0D726C2,43.616342181404306,3.8304744969972053,"Avenue des Moulins, Montpellier",sur trottoir,,2021-02-13 13:33:00,2,Montpellier
31259645,43.62395322799836,3.914099335670471,"Rue Hélène Boucher, Castelnau-le-Lez",trottoir occupé même le samedi ,,2021-02-13 10:47:00,2,Castelnau-le-Lez
4E7DE31B,43.61162154656668,3.863638937473297,"Rue Hippolyte, Montpellier",#arceaux #montpellier #gcum #antipoussette,,2021-02-13 10:43:00,2,Montpellier
89F411E1,43.6307416729631,3.9023415371775627,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-13 10:36:00,2,Castelnau-le-Lez
5AF4757C,43.61837206280513,3.897350616753101,"Avenue de la Pompignane, Montpellier",trou profond dans la chaussée ,,2021-02-13 09:11:00,4,Montpellier
D968B31D,43.5959990002541,3.844560375743331,"Rue du Pas du Loup, Montpellier",sur le trottoir,,2021-02-12 16:46:00,2,Montpellier
C7EAFE31,43.59785291110685,3.8458749917116557,"Rue du Pas du Loup, Montpellier",sur trottoir et bc,,2021-02-12 16:44:00,2,Montpellier
103F2904,43.6295166449226,3.8672820478677754,"Rue du Truel, Montpellier",,,2021-02-12 13:47:00,2,Montpellier
CBC2D6F9,43.63314069477014,3.914200589060783,"Rue des Perrières, Castelnau-le-Lez","Manque de visibilité, manque d'information",possibilité d'accident avec véhicule qui vient de la roseraie et s'engage sur les perrieres. ne pense pas au vélo qui peut venir de la gauche. ,2021-02-12 13:05:00,3,Castelnau-le-Lez
3D183AB0,43.629449422970325,3.867332674562931,"Rue du Truel, Montpellier",,,2021-02-12 09:13:00,2,Montpellier
51EACDCD,43.60163719350222,3.868461680637441,"Rue Raoux, Montpellier",régulier,,2021-02-12 07:13:00,2,Montpellier
0C6F21BC,43.60024517586418,3.861889713444713,"Rue du Cinquante Sixième Régiment d'Artillerie, Montpellier",panneaux sur le trottoir près d'une école,,2021-02-12 07:09:00,2,Montpellier
4E20C297,43.61613386881397,3.866599090397358,"Rue de la Portalière des Masques, Montpellier",Sortie du collège de l'Assomption,,2021-02-11 15:45:00,2,Montpellier
9E54D78F,43.613801165011736,3.866599760949612,"Rue de la Portalière des Masques, Montpellier",Scooter sur piste cyclable,,2021-02-11 15:45:00,7,Montpellier
A0A5CD23,43.63532802609002,3.8681547716259956,"Route de Mende, Montpellier",,,2021-02-11 12:46:00,2,Montpellier
6AF8B18E,43.62062206648708,3.8152438402175903,"Avenue de Heidelberg, Montpellier",,,2021-02-11 12:09:00,5,Montpellier
C433707C,43.60567119144819,3.875277281941734,"Rue du Faubourg de la Saunerie, Montpellier","stationnement gênant, menaces du conducteur","conducteur a fini par se garer à 10mètres comme je lui demandais quand un PMR est, mais prétextait l'autorisation municipale pour ne pas bouger. Il a fini par me menacer physquement.",2021-02-11 07:16:00,9,Montpellier
DF68C03A,43.602323527226744,3.8539745429996013,"Route de Lavérune, Montpellier",toujours là .... ,,2021-02-10 17:00:00,2,Montpellier
42CB9584,43.62012401467589,3.865175843238831,"Avenue Charles Flahault, Montpellier",Voitures et motos sur pistes vélos,,2021-02-10 16:29:00,2,Montpellier
4F1FEE67,43.63121755370697,3.910386823117733,"Impasse des Salvias, Castelnau-le-Lez",faut pas etre gros,,2021-02-10 12:39:00,2,Castelnau-le-Lez
4B60E8A6,43.63055360074806,3.9096257463097577,"Impasse des Violettes, Castelnau-le-Lez",4 voitures en plein millieu,,2021-02-10 12:37:00,2,Castelnau-le-Lez
AEAA4204,43.6028925835515,3.855520809112432,"Rue des Chasseurs, Montpellier",déjà là la veille au matin...,"dans un virage, pas de visibilité, piéton déportés dangereusement",2021-02-10 06:54:00,2,Montpellier
04336D2C,43.59797100344574,3.845989472926244,"Rue du Pas du Loup, Montpellier",habituel,,2021-02-09 17:05:00,2,Montpellier
9194421C,43.60288290848813,3.8555598673062312,"Rue des Chasseurs, Montpellier",voiture et engin sur trottoir,engin depuis laveille,2021-02-09 17:00:00,2,Montpellier
427341ED,43.6034321847834,3.8722427992428186,"Avenue Georges Clemenceau, Montpellier",vélos détournés face aux voitures !!!,,2021-02-09 16:53:00,2,Montpellier
1A1CA844,43.61783467082869,3.86719822883606,"Avenue Charles Flahault, Montpellier",12 Véhicules stationnés sur voie bus+cycles,,2021-02-09 15:54:00,2,Montpellier
5ECBB2E4,43.62767517307269,3.8693054392933846,"Route de Mende, Montpellier",Depuis Oct. 2020,,2021-02-09 15:36:00,2,Montpellier
448E72BF,43.63368280316358,3.8679395243525505,"Route de Mende, Montpellier",,,2021-02-09 12:40:00,2,Montpellier
48B47DCC,43.602434220299074,3.8705647696057763,"Allée Marie Sagnier, Montpellier","trottoir impraticable, piéton déporté sur la ro",,2021-02-09 12:27:00,2,Montpellier
99AC873A,43.62981368254091,3.8991627842187886,"Avenue de la Galine, Castelnau-le-Lez","toujours bloqués, des mois que ca dure",,2021-02-09 12:11:00,2,Castelnau-le-Lez
385A69E9,43.6045144198124,3.8737816975744637,"Avenue Georges Clemenceau, Montpellier",s'arrête devant un cycliste. Livreur méprisant,,2021-02-09 12:05:00,2,Montpellier
0B17B79D,43.635341857419284,3.8681530952453613,"Route de Mende, Montpellier",,,2021-02-09 11:39:00,2,Montpellier
A4C9F7C9,43.60658618098539,3.867063302651355,"Place Roger Salengro, Montpellier",Sortie d'école,,2021-02-09 11:00:00,2,Montpellier
0C3B2862,43.601604882101846,3.8684784395215215,"Rue Raoux, Montpellier",trottoir impraticable,,2021-02-09 07:24:00,2,Montpellier
1DA89817,43.602750784296205,3.855004890240368,"Route de Lavérune, Montpellier",à moitié sur la BC,,2021-02-09 07:17:00,2,Montpellier
26FD4A46,43.60210594006625,3.8534920956314664,"Route de Lavérune, Montpellier",un habitué,,2021-02-09 07:17:00,2,Montpellier
F52FEF4F,43.62953775793907,3.8984516635537148,"Avenue de la Galine, Castelnau-le-Lez","piste obstruee, travaux non signaler en ",,2021-02-08 12:38:00,2,Castelnau-le-Lez
CFDE9009,43.62794770863902,3.8979956880211835,"Place Charles de Gaulle, Castelnau-le-Lez",arceaux continuellement squattés,,2021-02-08 12:24:00,2,Castelnau-le-Lez
55E26DDA,43.602333578602384,3.8538212580057833,"Route de Lavérune, Montpellier",double un gosse en vélo et se gare sur la BC,,2021-02-08 07:11:00,2,Montpellier
6774AEEA,43.6311025272942,3.9037443324923515,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-07 11:25:00,2,Castelnau-le-Lez
15023263,43.6109311598011,3.8484026491642003,"Avenue de Lodève, Montpellier",garer sur la piste cyclable ,,2021-02-07 10:11:00,2,Montpellier
6137E476,43.64415413344004,3.935404860068787,"Avenue de la Méditerranée, Le Crès",Axe sdma non aménagé ,Idem sections au dessus ,2021-02-07 10:04:00,8,Le Crès
DD954F06,43.644242546488414,3.935440870285039,"Avenue de la Méditerranée, Le Crès",GCUM régulier ,Pourquoi se garer dans sa cours quand il y a de la place sur le trottoir ?,2021-02-07 10:01:00,2,Le Crès
835E6A73,43.645665657545855,3.9344485137176393,"Avenue de la Méditerranée, Le Crès",Axe sdma non aménagé ,Idem section au-dessus sur avenue D ´unterscheim ,2021-02-07 09:58:00,3,Le Crès
B608D747,43.64638043091816,3.9345429782867267,"Rue de la Meulière, Le Crès",Manque  le marquage du passage piétons,,2021-02-07 09:56:00,6,Le Crès
CA218E5C,43.64710311536573,3.9339378645134224,"Avenue d'Unterschleissheim, Le Crès",Éclairage mal positionné ,Où passe les PMR ?,2021-02-07 09:54:00,3,Le Crès
9A0D7EC5,43.64663403000546,3.9340302054977365,"Avenue d'Unterschleissheim, Le Crès",Axe sdma non aménagé ,Idem section au-dessus au droit du stade gamet ,2021-02-07 09:53:00,8,Le Crès
3A65BD24,43.647741657352746,3.933772593612672,"Avenue d'Unterschleissheim, Le Crès",Axe SDMA non aménagé ,Réduire l’îlot central et le trottoir pour integrer une piste cyclable sens montant.  reculer l’éclairage qui est mal positionné pour les PMR ,2021-02-07 09:49:00,8,Le Crès
A01B4AE6,43.647780504392166,3.933833814582806,"Avenue d'Unterschleissheim, Le Crès",GCUM ,,2021-02-07 09:48:00,2,Le Crès
933423E4,43.648747224980056,3.9330360936744997,"Voie Domitienne, Le Crès", Axe SDMA non aménagé ,"Supprimer le stationnement dans le sens montant pour le remplacer par une piste cyclable. Les stationnements sens descendant suffisent largement il n’y a jamais de saturation
",2021-02-07 09:44:00,8,Le Crès
A699E7C9,43.64904678050049,3.9332913142894244,"Voie Domitienne, Le Crès",Marquage au sol,Distinguer espace piéton à droite espace vélo à gauche,2021-02-07 09:42:00,6,Le Crès
04337690,43.64902998630059,3.9330350134097958,"Voie Domitienne, Le Crès",Potelets inutiles,Pas de stationnement illicite à cet endroit,2021-02-07 09:41:00,3,Le Crès
B205F1D3,43.64916990112191,3.932873640060435,"Voie Domitienne, Le Crès",Continuité voie verte,"Continuité voie verte. Mettre un panneau voie verte et marquer au sol de l’espace piéton à droite l’espace vélo à gauche
",2021-02-07 09:39:00,6,Le Crès
A8AEB720,43.64914462478043,3.9331031295670793,"Voie Domitienne, Le Crès",Passage piéton à déplacer,Passage piéton à déplacer   le rapprocher de la ligne de céder le passage car les piétons traversent au plus court ,2021-02-07 09:36:00,3,Le Crès
713EA13F,43.64995824959336,3.9335430088806076,"Allée P. Clostermann, Le Crès",Potelets à supprimer,Pas de problème de stationnement pirate à cet endroit,2021-02-07 09:34:00,3,Le Crès
497C6245,43.650468689321364,3.9337697815418164,"Avenue du Mistral, Le Crès",Marquer au sol l’espace piéton à droite ,Marquer au sol l’espace piéton à droite et l’espace vélo à gauche,2021-02-07 09:31:00,6,Le Crès
